WKT,nombre,descripción,,,,,,
POINT (139.8505 -36.82772 0.0),Caravan Park Kingston  (Gratuito,Agua:si,Wc:si,Vaciado:si,Elect:no?),,,
POINT (-6.60823 43.01334 0.0),Casa Funsiquin  (Gratuito,Agua:si,vaciado:si,WC:si, Duchas:si, electric,no),
POINT (2.52549 43.32683 0.0),Caunes Minervois  Agua: No, Wc: No, Luz: Si, Gratuito: Si,,,,
POINT (5.03639 49.12089 0.0),Centre social d Argonne (Les Islettes)  Gratuito:no(5eur),Agua:si,Wc:si,Vaciado:si,Elec:si,,,
POINT (1.48644 42.45352 0.0),Centro comercial River  (Gratuito, Agua: no, Wc: si, parking centro comercial),,,,
POINT (-0.66527 45.12593 0.0),Ciudadela de Blaye  (Gratuito:no,Agua:si,Wc:no,Vaciado:si,Elect:?),,,
POINT (-15.58812 27.97589 0.0),Corral de los Juncos (Tejeda)  gratuito si, agua:si, wc:si,,,,,
POINT (14.20557 45.7815 0.0),Cuevas de Postojna    Tarifa: 15 eur/24h, Agua: si, Wc:si, Electricidad: si,,,,
POINT (9.16928 47.65805 0.0),Dobele Kostanz  (Gratuito:no(15eur),Agua:si,Wc:si,Vaciado:si,Elec:?),,,
POINT (-1.75498 48.54753 0.0),Dol de Bretagne  (Gratuito,Agua:si,Wc:si,Vaciado:si,Elec:?),,,
POINT (2.04749 45.40365 0.0),Egletons  Gratuito: Si  Agua potable: Si (2 euros) WC: No,,,,,,,
POINT (-7.54972 39.48151 0.0),Embalse Povoa e Meadas  (Gratuito,Agua:si,Wc:si,Duchas:si,Vaciado:si),,,
POINT (1.58873 42.53544 0.0),Encamp  Gratuito: no, Agua: si, Wc: no,,,,,
POINT (-2.4727 48.62166 0.0),Erquy  Gratuito: 4e, Agua: pagando, WC: No,,,,,
POINT (-1.7773 42.71085 0.0),Estacion de servicio de Legarda (A-12)  Gratuito, Agua: si (de pago), Wc: si, area de descanso en autovia,,,,
POINT (0.43926 42.79635 0.0),Estacion esqui Peyragudes (sector Peyresourde)  Gratuito Si, Agua No, WC Si,,,,,
POINT (-4.37073 43.03812 0.0),Estacion Invernal Alto Campoo  (Gratuito,Agua:si,WC:si,Vaciado:si,Elec:no),,,
POINT (10.32481 49.16217 0.0),Feuchtwangen  (Gratuito,Agua:no,Wc:no),,,,,
POINT (2.22206 41.41314 0.0),Forum Barcelona  gratuito: no, agua:si, wc:si,,,,,
POINT (-6.81725 41.08846 0.0),Freixo de Espada a Cinta  (Gratuito,Agua:si,Wc:no,Vaciado:si,Elec:no),,,
POINT (4.86345 51.70358 0.0),Geertruidenberg  (10 euros,Agua:si,vaciado:si,WC:si, electric,si, duchas:si, wifi:si)
POINT (2.22168 42.52303 0.0),Gorgues de Caranca  (9eur, Agua:si,Vaciado:si,Elect:no,Wc:no),,,
POINT (-0.32885 42.95668 0.0),Gourette (Estacion de Esqui Alpino)  Gratuito ?, Agua No, WC No,,,,,
POINT (13.69942 66.72461 0.0),Holand SkjerstÃ¸en  Gratutito, Agua: si, Wc: si, Grises: si, Elec: si,,,
POINT (-5.90537 43.24798 0.0),Hotel Mirador del Angliru  (5eur/noche,Agua:si,Wc:no,Vaciado:si(3eur),Elect:no),,,
POINT (5.86018 45.65341 0.0),Ile aux Cygnes (Le Bourget du Lac)  Gratuito: No, Pernocta: Si Agua: Si WC:si,,,,,,
POINT (0.88521 44.10563 0.0),L Abattoir Public (Valence d Agen)    (5 euros,Agua:si,vaciado:si,WC:si, electric.:si, Ducha: si),,
POINT (-1.51697 43.52636 0.0),La Barre (Anglet)  Gratuto: no (6 eur/noche), Agua: si, Wc: si, Grises:si, Negras: si: Elect: no,,,
POINT (-2.04974 47.09514 0.0),La boutinardiere  Gratuito: 4e, Agua: pagando, WC: Si,,,,,
POINT (1.29907 46.03356 0.0),Lac de Saint Pardoux  (Gratuito,Agua:si,Wc:si,Vaciado:si,Elec:no),,,
POINT (-1.16871 45.00618 0.0),LACANAU-OCEAN  9eur dia, Agua Si WC No,,,,,,
POINT (-7.55564 43.2399 0.0),Lagoa de Cospeito  Agua: Si   WC: No    Gratuito: Si,,,,,,,
POINT (-1.06557 41.73708 0.0),Las Postas de La Joyosa  Gratuito,Agua:si, Wc:si,gasolinera con parking vigilado,,,,
POINT (-1.34787 47.31979 0.0),Le Cellier  Gratuito, Agua: si, Wc: si, Grises: si, negras: si, Electr: no,,
POINT (1.68838 42.78471 0.0),Les Cabannes  Gratuito: no (4 eur/noche), Agua: Si (de pago), Wc: Si, Electricidad: si,,,,
POINT (0.4109 42.80155 0.0),Les Seguettes (Loudenvielle)  (Gratuito,Agua:si,Wc:no,Vaciado:si,Elec:si),,,
POINT (1.89973 44.78422 0.0),Leyme  (Gratuito,Agua:si,Wc:no),,,,,
POINT (0.40844 42.79672 0.0),Loudenvielle-BALNEA (centro termoludico)  3eur dia, Agua Si, WC ?,,,,,
POINT (9.33364 42.81105 0.0),Marine d Albo  7 euros/24 h.Agua: Si 3 euros/100l, WC: si, Ducha: Si 2 euros,,,,,
POINT (-8.58099 42.84532 0.0),Milladoiro  Gratuito: Si, Pernocta: Si, WC: No, Agua: Si,,,,
POINT (3.0824 44.09492 0.0),Millau  (10eur/noche,Agua:si,Wc:si,Elect:si),,,,
POINT (-7.51178 42.52787 0.0),Monforte de Lemos  Gratuito: Si , Pernocta: Si,,,,,,
POINT (2.49686 44.70806 0.0),Montsalvy  Gratuito: si, Agua: si, Wc: si,,,,,
POINT (-1.50788 48.6123 0.0),Mt St Michel (La Caserne)  (28eur/24h,Agua:no,Wc:no,Elect:no),,,,
POINT (11.75636 50.75566 0.0),Neustadt an der Orla   (Gratuito,Agua:si,Wc:no,Vaciado:si,Elec:si),,,
POINT (15.97696 58.50749 0.0),Norsholm  Tarifa: 20 eur/noche, Agua: si, Wc: si, Ducha: si, Elec: si,,,
POINT (-2.17146 48.02292 0.0),Paimpont (Area Autocaravanas)  (4 euros, Agua:3,50 euros, vaciado:si,WC: no, electric,no, wifi: si)
POINT (-4.05689 40.92898 0.0),Palazuelos de Eresma  Gratuito: si, Agua: Si, WC: no,,,,,
POINT (1.73344 42.54538 0.0),Parking Bullidor (Pas de la Casa)  Gratuito: no (1.10 eur/noche), Agua: si, Wc: no,,,,,
POINT (-8.77067 40.54961 0.0),Parque acuatico Vaga Splash  (Gratuito,Agua:si(2.5eur),Wc:si,Vaciado:si,Electr:si),,,
POINT (24.82099 63.23693 0.0),Parque Nacional Salamajarvi  Gratuito, Agua: si, Wc: si,,,,,
POINT (-1.01969 44.6403 0.0),Parque ornitologico de Le Teich  (Gratuito,Agua:si,Wc:si,Vaciado:si,Elec:?),,,
POINT (-4.68193 41.29165 0.0),Parque tematico del Mudejar (Olmedo)  (Gratuito,Agua:si,Wc:no,Vaciado:si,Elec:?),,,
POINT (-0.08362 38.56002 0.0),Pista Central Tenis Benidorm  Tarifa: 12 eur/noche, Agua: si, Wc: si, Grises: si, Elec: si,,,
POINT (-0.61941 42.90977 0.0),Plateau de Lhers  (Tarifa:7eur,Agua:si,Wc:no,Vaciado:si,Elect:si,duchas:si),,
POINT (-1.48635 43.57624 0.0),Playa de Ondres  Gratuito: no, Agua: si, Wc: si,,,,,
POINT (-3.74346 47.8539 0.0),Pont Aven  Gratuito: Si, Agua: Pagando, WC: No,,,,,
POINT (-8.49938 42.38884 0.0),Pontecaldelas  Gratuito, Agua: si, Grises: si, Negras: si, Wc: no, Elect: no,,
POINT (-3.13681 47.48831 0.0),Port Kerne (Quiberon)  Gratuito: no (5 eur/noche), Agua: si, Wc: no,,,,,
POINT (3.04088 43.01348 0.0),Port La Nouvelle  (7eur/noche,Agua:si(pagando),Wc:no),,,,,
POINT (-5.96265 38.96591 0.0),Puente medieval de Medellin  (Gratuito,Agua:si,vaciado:si,WC:no, electric,no),,
POINT (12.44485 43.93504 0.0),Republica de San Marino  Gratuito: Si, Agua: No , WC: no,,,,,
POINT (0.04478 45.58037 0.0),Roullet-Saint-Estephe  Gratuito, Agua: si, Wc: no,,,,,
POINT (-1.36278 48.41111 0.0),Saint Brice en Cogles   Gratuito: si, Agua: si, Wc: si,,,,,
POINT (3.09823 45.03578 0.0),Saint Flour  Gratuito, Agua: si (2 eur), Wc: no,,,,,
POINT (-1.36506 46.19932 0.0),Saint Martin de Re  (Tarifa:10eur/noche,Agua:si,Wc:no,Vaciado:si,Elect:?),,,
POINT (-3.97073 48.68265 0.0),Saint Pol de Leon  (5 euros,Agua:si 2 euros,vaciado:si,WC:si, electric: si 2 euros),,,
POINT (0.80508 44.39669 0.0),Saint Sylvestre sur Lot  (Gratuito,Agua:si,Wc:si,Vaciado:si,Electr:?)),,,
POINT (-3.13893 47.51153 0.0),Salle Omnisports Saint-Pierre-Quiberon  Gratuito, Agua: si (2 eur), Wc: no, Grises: si, Negras: si, Elect: no,,
POINT (7.74772 43.80279 0.0),San Remo  Gratuito: no (10 eur/noche), Agua: si, Wc: no,,,,,
POINT (1.49422 42.46602 0.0),Sant Julia de Loria  (Gratuito:?,Agua:si,Wc:no,Vaciado:si,Elec:?),,,
POINT (-1.38419 46.02827 0.0),St Denis - Ile d oleron  Gratuito: 9e, Agua: pagando, WC: Si,,,,,
POINT (-1.43666 46.35049 0.0),Stade Municipal (La Tranche sur Mer)  (Precio:7eur/24h,Agua:si,Wc:no,Vaciado:si,Elec:no),,,
POINT (9.67794 40.0834 0.0),Su Porteddu  (8eur/noche,Agua:si,WC:si,Electricidad:si),,,,
POINT (3.48255 45.86873 0.0),Thiers (iloa)  Agua: Si, Wc: Si, Luz: No, Gratuito: Si,,,,
POINT (5.88781 48.67925 0.0),Toul  (Gratuito,Agua:si,Wc:no,Vaciado:si,elect:?),,,
POINT (6.44211 43.78299 0.0),Trigance (Provenza) Area ACs  Gratuito: Depende de la epoca del aÃ±o Pernocta: si WC: Si Agua:si,,,,,,,
POINT (-8.6465 42.04335 0.0),Tuy  Gratuito: si Pernocta: si WC: no Agua:si,,,,,,,
POINT (0.15556 40.87389 0.0),Valderrobres  Gratuito: Si  Agua potable: Si WC: No Sumidero de grises: Si Sumidero de negras: Si Electricidad: No,,,,,,,
POINT (-6.75165 37.58107 0.0),Valverde del Camino  Gratuito Si, Agua Si, WC No,,,,,
POINT (5.36963 44.89777 0.0),Vassieux-en-Vercors  Gratuito, Agua: si,Wc: no, Grises: si, Negras: no, Elec: no,,
POINT (-2.60865 37.55425 0.0),Venta del Peral  (Gratuito,Agua:si,Wc:si,Vaciado:si,Elect:no),,,
